﻿﻿Username;Created At;Tweet Text;Tweet ID;Label;Tanggal Labeling
﻿nan;01/08/2025 06.53;Program Makan Bergizi Gratis (MBG) hadir sebagai wujud nyata perhatian pemerintah terhadap pemenuhan gizi anak-anak. Melalui makanan sehat dan gratis anak-anak tidak hanya belajar dengan perut kenyang tapi juga tumbuh kuat untuk meraih masa depan https://t.co/X8fiXkqYly;1,95E+33;;25/01/2026
﻿nan;21/05/2025 16.31;2 hari yg lalu keracunan mbg trs hari ini bawa bekel sendiri karna trauma + mual jg terusss papahh pulang kerja ngasih satu set kotak makan baru ga ngmong apa apa dia lgsg ngasih aja tpi ak dah paham itu artinya disuruh bawa bekel sendiri aja;1,93E+34;;25/01/2026
﻿nan;28/03/2025 08.59;IBAS Puji Peran TNI Ahli Gizi dan Masyarakat di Program MBG https://t.co/282AeMRWOq;1,91E+33;;25/01/2026
﻿nan;06/01/2025 13.27;Program Makan Bergizi Gratis (MBG) harus tepat sasaran terutama ibu hamil balita dan siswa sekolah. Dengan demikian program ini bisa berdampak pada penurunan angka stunting dan peningkatan IQ generasi penerus Indonesia. (EB);1,88E+34;;25/01/2026
﻿nan;19/03/2025 13.23;Polri Resmikan 20 SPPG untuk Dukung Program Makan Bergizi Gratis Kepolisian Negara Republik Indonesia (Polri) meluncurkan 20 Sentra Pangan Polri dan Gizi (SPPG) guna mendukung Program Makan Bergizi Gratis (MBG) yang dicanangkan pemerintah. #SPPGPolri #PolriPeduli https://t.co/QgtYOldxCC;1,90E+33;;25/01/2026
﻿nan;03/05/2025 17.49;Hingga April 2025 Pemerintah Sudah Cairkan Anggaran Makan Bergizi Gratis Rp 2 3 Triliun Tolong kasih tahu pemerintah rakyat ndak butuh janji bergizi tapi duit yang bener² nyata! Pemerintah bilang MBG buat rakyat tapi kok yang kenyang cuma kroni? https://t.co/fiji5yW0Ut;1,92E+34;;25/01/2026
﻿nan;07/08/2025 09.41;Dukung Program MBG Kapolda Sulut groundbreaking SPPG Polresta Manado https://t.co/AWo0YwClxl https://t.co/umhSoRMTre;1,95E+33;;25/01/2026
﻿nan;27/05/2025 06.17;Pelopor MBG tapi buat naik ke borobudur yang CUMA JALAN NAIK TANGGA malah kek gaada gizinya;1,93E+33;;25/01/2026
﻿nan;18/04/2025 23.43;Dukung Program Makan Bergizi Gratis untuk anak-anak di Papua #papua #papuatengah #papuahits #jayapura #nabire #jayawijaya #merauke #mbg #mbgpapua #MBGMajukanPapua https://t.co/xvBHka5rNt;1,91E+34;;25/01/2026
﻿nan;29/07/2025 14.04;Rakyat yang kasih mereka makan kasih mereka gaji cuma dikasih bajet 10 ribu untuk MBG Manusia manusia ga ada guna Beban negara dikasih bajet sekali makan 171 ribu perorang BANGSAT BANGSA !! https://t.co/ptX5KcB0K8;1,95E+33;;25/01/2026
﻿nan;15/10/2025 23.58;Jangan pernah hapus wajah2 ceria siswa. Biarkan mereka tumbuh dan mengejar cita2 . Dukung cita2nya dengan MBG yang berkelanjutan https://t.co/0C8KhmQrII;1,98E+34;;25/01/2026
﻿nan;29/06/2025 15.43;Faktanya MBG berdampak masif bagi keberlangsungan hidup masyarakat #FaktaIndonesia #MakanBergiziGratis #ManfaatMakanBergiziGratis #DukungProgramMakanBergiziGratis https://t.co/ceSlvcBPk3;1,94E+33;;25/01/2026
﻿nan;19/08/2025 14.53;Anggaran MBG 2026 Rp 335 Triliun Satu Hari Telan Rp 1 2 T Baca di: https://t.co/ipXKOMQ0wR https://t.co/Kpcdlfy7y3;1,96E+34;;25/01/2026
﻿nan;13/03/2025 19.58;capek bgt tinggal di Indo kalo ngikutin berita berasa sibuk bgt. setiap hari ada aja gebrakan dr pejabat ada berita korupsi baru ada berita pedof1l ada berita efisiensi dana untuk mbg ada berita kematian ngga umum‍️;1,90E+34;;25/01/2026
﻿nan;11/06/2025 21.11;Kehebatan generasi muda dimulai dari piring MBG yang penuh gizi #MBGCegahStunting https://t.co/w5i4pLB6GM;1,93E+34;;25/01/2026
﻿nan;28/03/2025 07.19;Dana Zakat untuk mengatasi Kemiskinan dan Dana Haji untuk bangun IKN itu sangat tak beralasan. Lebih baik MBG yg dananya dari APBN tsb dihentikan dan dananya dapat digunakan untuk mengatasi kemiskinan https://t.co/mhOFIOh5TY;1,91E+33;;25/01/2026
﻿nan;08/07/2025 15.32;Program MBG memastikan asupan gizi seimbang bagi anak-anak #MakanBergiziGratis #GenerasiSehat #IndonesiaMaju https://t.co/Cil9esyQFj;1,94E+33;;25/01/2026
﻿nan;05/06/2025 10.08;https://t.co/jhD05dIXs5 TNI GARDA TERDEPAN DALAM MENGAWAL PROGRAM MAKAN BERGIZI GRATIS (MBG). Dari dapur hingga distribusi memastikan gizi anak bangsa terpenuhi. Peran yang tak tergantikan dalam membangun masa depan Indonesia. #TNI #MBG #GiziAnakBangsa #Kesejahteraan #viral;1,93E+34;;25/01/2026
﻿nan;30/04/2025 11.52;Tapi MBG bukannya pake duit korupsi ya;1,92E+34;;25/01/2026
﻿nan;06/09/2025 22.09;@Syarman59 Sedih melihat menteri dari @muhammadiyah ga pny sikap dan pendirian atas ribuan siswa yg alami keracunan MBG. Mlempem kayak krupuk. Mestinya setidaknya dia bs berbuat dg membuat nota keberatan kpd kepala BGN utk tdk menyajikan makanan beracun atau jk msh trs berlanjut insiden tsb;1,96E+33;;25/01/2026
﻿nan;06/09/2025 12.38;alhamdulillaah dapet MBG https://t.co/ro2drynUip;1,96E+34;;25/01/2026
﻿nan;28/08/2025 16.28;sedih banget emang nyawa rakyat indo cuman dianggap debu ya? anak' dibiarin keracunan mbg dan sekarang ngelindes ojol yang lagi nyari nafkah untuk keluarganya.. kalian cuman sibuk kasih perlindungan ke tikus' bangsat di gedung' megah‼️;1,96E+34;;25/01/2026
﻿nan;03/09/2025 12.15;Anggota Komisi IX DPR RI Neng Eem meminta Badan Gizi Nasional (BGN) memastikan keamanan bahan ompreng yang digunakan dalam program Makan Bergizi Gratis (MBG) usai adanya dugaan penggunaan ompreng mengandung minyak babi. https://t.co/chporfv1rP;1,96E+33;;25/01/2026
﻿nan;04/03/2025 12.10;Inilah kenapa gw pengen infrastruktur pakai apbd pemprov bayangkan 15M bisa dialokasikan untuk bidang selain infrastruktur pendidikan kesehatan transum dan MBG bisa ngegaji petugas damkar dengan layak...;1,90E+33;;25/01/2026
﻿nan;01/08/2025 02.30;Pj Gubernur Papua Agus Fatoni meninjau dapur Satuan Pelayanan Pemenuhan Gizi (SPPG) di Kepulauan Yapen. Kunjungannya kali ini guna memastikan kualitas penyediaan MBG yang dibagikan kepada 3.955 anak sekolah. #MenatapPapuaBaru #PemprovPapua #MBG #SPPG https://t.co/hsJRJJ8t4r;1,95E+33;;25/01/2026
﻿nan;06/05/2025 17.04;@ARSIPAJA success rate = jumlah keracunan MBG dibagi total MBG yg diberikan aja udh salah. that's not MBG success rate. that's just safe delivery rate or food safety success rate.;1,92E+34;;25/01/2026
﻿nan;06/05/2025 18.18;MBG tuh diboikot aja kata gue teh;1,92E+34;;25/01/2026
﻿nan;18/09/2025 23.00;@PernahSekali2X @LexWu_13 Program MBG punya tujuan baik untuk nutrisi anak Indonesia tapi kasus keracunan massal (lebih dari 5.000 anak terdampak sejak Januari 2025) menunjukkan masalah serius seperti higiene dan pengawasan yang buruk. Menurutku lebih baik dievaluasi total dan diperbaiki daripada;1,97E+33;;25/01/2026
﻿nan;07/08/2025 04.01;"#InfraBuddies HK &amp; Kementerian PUPR meninjau lokasi pembangunan dapur Program Makan Bergizi Gratis di Komplek PU Pasir Putih Jambi (14/4). Dukung dapur umum siap beroperasi demi asupan sehat anak-anak! ️ #DapurMBGHK #HutamaKarya #HubungkanKebaikan #MakanBergiziGratis https://t.co/lFTDzhQDCv";1,95E+33;;25/01/2026
﻿nan;03/09/2025 15.06;Obanai stunting wajib dapat MBG dari Muzan;1,96E+34;;25/01/2026
﻿nan;02/04/2025 23.40;Program MBG di Biak-Supiori makin mantap! Legislator DPRP Papua pantau langsung untuk pastikan semua berjalan baik. #MBGMasaDepanPapua https://t.co/1WgDIL2pPw;1,91E+33;;25/01/2026
﻿nan;20/06/2025 22.02;Polri siap mengawal Program Makan Bergizi Gratis agar tepat sasaran. Mari kita wujudkan generasi yang sehat dan cerdas! #MBG #SehatBersama;1,94E+32;;25/01/2026
﻿nan;30/09/2025 18.20;Berkah MBG Makan Bergizi Gratis di sekolah dasar Kota Solok Sumatera Barat. Telah terlaksana lebih dari 20 kali. https://t.co/bchpBO1mfH;1,97E+34;;25/01/2026
﻿nan;19/08/2025 10.49;Bhabinkamtibmas Kelurahan Bener #polsektegalrejo Aiptu Binarto bersama Babinsa Koramil 02 Tegalrejo memantau pendistribusian Program Makan Bergizi Gratis (MBG) di SDN wilayah Kelurahan Bener Selasa (19/8). Sebanyak 550 siswa menerima menu nasi ayam goreng tahu bacem https://t.co/wrjJwZ0Ezb;1,96E+32;;25/01/2026
﻿nan;17/02/2025 15.02;PLN sebagai BUMN terus mendukung penuh program Makan Bergizi Gratis (MBG) dari Pemerintah ini dengan memastikan pasokan listrik andal di 238 titik Satuan Pelayanan Pemenuhan Gizi (SPPG) di 31 provinsi. #AstaCitaPemerintah #MakanBergiziGratis #AnakGenerasiEmas #PLNDukungMBG https://t.co/Kdxkrqgy3T;1,89E+33;;25/01/2026
﻿nan;15/04/2025 09.00;Saatnya kita Lanjutkan MBG untuk menciptakan generasi yang sehat cerdas dan siap menghadapi tantangan. #MBGPahlawanGiziUntukNegeri Jokowi Korut 1 5 Juta https://t.co/FS0EGTCTja;1,91E+34;;25/01/2026
﻿nan;12/04/2025 08.57;Wabup. Jayapura Haris R. Yocku mengajak masyarakat Kab. Jayapura untuk menanam komoditas lokal sebagai bentuk dukungan terhadap program Makan Bergizi Gratis (MBG) yang dicanangkan oleh Pemerintah Pusat. Haris menekankan pentingnya ketahanan pangan berbasis lokal di Kab. Jayapura https://t.co/gbsROLNeDS;1,91E+33;;25/01/2026
﻿nan;06/05/2025 13.40;Langkah BGN Cegah Kasus Keracunan MBG Terulang Waktu Masak Dipersingkat hingga Selektif Pilih Bahan Baku https://t.co/83S3CatfLY;1,92E+33;;25/01/2026
﻿nan;05/07/2025 11.41;Program MBG Penuhi Asupan Gizi Anak Bangsa. #MakanBergiziGratis #ManfaatMBG #CegahStunting #DukungMBG #IndonesiaEmas2045 https://t.co/xtyw4aJtoc;1,94E+33;;25/01/2026
﻿nan;13/03/2025 10.02;kemarin liat biaya MBG nyerap 2T/bulan liat kerugian ini cuma 6T yang mana cuma ngecover MBG 3bulan kek tai banget;1,90E+34;;25/01/2026
﻿nan;06/05/2025 16.52;Makan Bergizi Gratis untuk Tingkatkan Kualitas Gizi Anak Indonesia #MBG #MakanBergiziGratis #ManfaatMBG #DukungMBG https://t.co/gi0Jf94G84;1,92E+33;;25/01/2026
﻿nan;30/04/2025 12.08;@Gethuklindry1 @txtdrimedia MBG ini adalah program Makan bergizi gratis program ini ingin anak anak mendapatkan asupan gizi yang pas agar bisa tumbuh menjadi generasi yang sehat Lanjutkan MBG;1,92E+34;;25/01/2026
﻿nan;18/04/2025 13.47;Makan Bergizi Gratis merupakan upaya pemerintah untuk meningkatkan kualitas SDM dimulai dari anak-anak sekolah #ManfaatMakanBergiziGratis #MakanBergiziGratis #DukungProgramMakanBergiziGratis #MBG https://t.co/7kazogzTDH;1,91E+34;;25/01/2026
﻿nan;18/09/2025 18.45;nonton berita keracunan mbg medeni tenan bro koyo evakuasi korban bencana alam;1,97E+34;;25/01/2026
﻿nan;15/01/2025 13.57;Program MBG malah jadi ladang penipuan. Si ibu dalam video minta diviralkan. @prabowo @Gerindra @DivHumas_Polri;1,88E+34;;25/01/2026
﻿nan;09/09/2025 13.00;Anggota Komisi IX DPR Irma Suryani menyoroti soal kasus dugaan ompreng makan bergizi gratis (MBG) yang mengandung lemak babi. Ia meminta Kepala Badan Gizi Nasional (BGN) Dadan Hindayana untuk stop mengimpor ompreng dari Cina. #detikfinance #BGN #FoodTray #China https://t.co/lSHnmHZi17;1,97E+34;;25/01/2026
﻿nan;06/10/2025 16.40;Eko Kurnia Ningsih Ajak Semua Pihak Sukseskan Program MBG https://t.co/IGUXekvEuf;1,98E+34;;25/01/2026
﻿nan;14/06/2025 11.24;Program MBG membuka akses kerja baru di bidang pangan logistik hingga layanan publik. Dampaknya terasa langsung! #DukungMBG #MBGCerdaskanBangsa #MakanBergiziGratis https://t.co/LArOh2bVdv;1,93E+33;;25/01/2026
﻿nan;12/10/2025 16.49;Efek MBG Indonesia akan alami krisis ayam pedaging dan telur apalagi menjelang idul fitri apa solusi yg akan anda ambil @Amran_Sulaiman1 sebagai kementerian yg mengurusi masalah pangan ? Jgn sampai terjadi impor ayam dan telur yah..memalukan !!;1,98E+34;;25/01/2026
﻿nan;31/03/2025 22.21;@RafeyPrincess @VDSyst3msX Survei Cigmark (27/3/2025) tunjukkan 78% puas dengan pemerintahan Prabowo-Gibran termasuk program MBG. Dana MBG aman Rp 71T di 2025 tambah Rp 100T dari efisiensi. Kritik ada soal pelaksanaan bukan dana. Jadi kepuasan ini terkini bukan sebelum kebobrokan terungkap. https://t.co/lZr8FE3B2w;1,91E+33;;25/01/2026
﻿nan;07/03/2025 12.01;Presiden Prabowo Dorong Dunia Usaha Gotong Royong Sukseskan MBG https://t.co/oNbuStpfn7;1,90E+34;;25/01/2026
﻿nan;17/06/2025 16.30;Pencapaian kayak gini oposannya malah terkesan dikontrol gemoy... Padahal dia lho sitting president-nya. Yah yg sebenernya udah lama gue curigai sih. Controlled opposition. Danantara? Penjarahan hutan dan mineral Papua? Kolusi MBG? Militerisme dan fasisme? 0-4 thus far...;1,94E+33;;25/01/2026
﻿nan;21/01/2025 11.06;MBG kalau di Bali = Mall Bali Galeria.;1,88E+32;;25/01/2026
﻿nan;06/01/2025 13.05;Seribu kepala Satuan Pelayanan Pemenuhan Gizi (SPPG) telah dilatih untuk memimpin dapur Makan Bergizi Gratis. Targetnya pada 2025 akan ada 5.000 dapur yang memproduksi menu MBG. https://t.co/QbBUiWw8hw;1,88E+34;;25/01/2026
﻿nan;14/02/2025 22.51;Pemangkasan anggaran demi membiayai MBG justru menyebabkan terjadinya ketimpangan anggaran. Ini juga sekaligus menegaskan bahwa MBG adalah program populis yang seolah-olah menunjukkan keberpihakan penguasa kepada rakyat padahal di sisi lain membuahkan.. https://t.co/UqCjJVXzd3;1,89E+33;;25/01/2026
﻿nan;16/03/2025 16.01;Program MBG tetap berjalan selama bulan ramadan https://t.co/OlCV57WmQG;1,90E+33;;25/01/2026
﻿nan;02/07/2025 23.44;Klo sekolah libur MBG jalan teruskah? Lha terus yg dikasih makan siapa ya? Maafkan pertanyaanku yg merasa heran;1,94E+31;;25/01/2026
﻿nan;18/09/2025 22.59;@kompascom Bukankah lebik baik dilakukan evaluasi pengadaan menu MBG karena bukan baru kali ini viral berita siswa keracunan MBG. Lagi pula kenapa diharuskan minta maaf? Satu anak keracunan MBG itu fatal karena ini menyangkut keselamatan.;1,97E+32;;25/01/2026
﻿nan;19/08/2025 10.57;eh tau gak sii sekolahnya adekku baru ini dapet mbg dannn kalian tauu menunya apaahh?? nasi segitu berkelahi dengan telur setipis dan sekecil sticky notes https://t.co/xZzV2UE3yb;1,96E+34;;25/01/2026
﻿nan;17/07/2025 12.59;Percepat Program MBG Kapolri Resmikan 28 SPPG di Seluruh Indonesia https://t.co/sZwo2ojdKl;1,95E+34;;25/01/2026
﻿nan;26/10/2025 03.17;Uniknya cara anak sekolah menerima MBG. Akan menjadi bagian cerita tersendiri yang kelak akan menjadi kenangan. Betapa senangnya ketika tokoh idola datang melengkapi kegembiraan. https://t.co/gyCtrwnbBl;1,98E+34;;25/01/2026
﻿nan;01/03/2025 12.11;Gue orang tua yang punya anak sakit hati membaca berita ini. Walaupun anak gue gak ikut MBG.;1,90E+34;;25/01/2026
﻿nan;14/07/2025 13.39;Dukung MBG Makan Bergizi Gratis untuk anak-anak sehat cerdas dan kuat! #PenuhiGiziIndonesia https://t.co/ERu0hdv4DF;1,94E+33;;25/01/2026
﻿nan;12/01/2025 01.37;Pemerintah Pastikan Menu MBG Cukupi Kebutuhan Gizi Pemerintah memastikan bahwa menu-menu yang disajikan dalam program Makan Bergizi Gratis (MBG) memenuhi angka kecukupan gizi disesuaikan dengan penerima program. Raffi Ahmad Chiesa Los Angeles Malam Minggu giselle Wendy https://t.co/ObMPgUR97p;1,88E+34;;25/01/2026
﻿nan;03/09/2025 07.02;Anak eug hari ini dapet MBG Makananya roti AOKA;1,96E+33;;25/01/2026
﻿nan;05/06/2025 08.24;Setiap anak berhak tumbuh sehat cerdas dan kuat! Mari dukung penuh pelaksanaan Program Makan Bergizi Gratis sebagai langkah nyata menuju generasi emas Indonesia. Makan bergizi bukan sekadar isi piring tapi fondasi masa depan. #MakanBergiziGratis #GiziUntukSemua #MBGsukses https://t.co/CTg7sAHvpU;1,93E+34;;25/01/2026
﻿nan;14/07/2025 08.24;Drama MBG hari ini Ma ayamnya keras Dear Tim MBG bisa dong masak ayamnya diempukin dikit;1,94E+33;;25/01/2026
﻿nan;03/09/2025 14.27;Kayaknya sulit dah ini di eksekusi soalnya ga to the point masih abu abu. Apalagi yg tenggat tahunan. Praktisnya itu seperti 1. Tinjau ulang/batalkan program MBG 2. Larang pejabat negara rangkap jabatan terutama di BUMN 3. Alihkan anggaran pertahanan ke program kerakyatan;1,96E+34;;25/01/2026
﻿nan;06/05/2025 23.44;MBG Kopdes Sekolah Rakyat;1,92E+32;;25/01/2026
﻿nan;04/08/2025 11.18;Kembali Marak Kasus Keracunan MBG Komisi IX Minta Audit Keamanan Menu https://t.co/tF3EDigwzs;1,95E+34;;25/01/2026
﻿nan;18/10/2025 08.14;@kodejoy biasa deh gw biasa beli 28-30k juga waktu itu telur omega 25k karna lagi turun bgt. yaudahlah namanya dagang beginian emang fluktulatif. tapi belakangan harga2 naik loh krn dampak MBG banyak buat dapur MBG. coba sesekali nonton Rudi Dunia Bumbu wkwk seru jd tau harga pasar.;1,98E+34;;25/01/2026
﻿nan;22/03/2025 16.04;List janji O2 yg baik2 tp mustahil dilakuin yg w inget ada: 1. MBG atasin stunting tp targetnya buat anak sekolah SD-SMA 2. Diriin 70 fakultas kedokteran 3. Jurusan STEM bakalan diistimewakan Selebihnya janji yg lain janji yg jelek2 cth pajak ditekan ke UMKM bkn ke pengusaha.;1,90E+34;;25/01/2026
﻿nan;18/09/2025 23.50;kaget juga org kritis dan punya nama di UB jadi sales MBG sampe dm maksa minta wa lagi;1,97E+34;;25/01/2026
﻿nan;27/05/2025 15.19;Dari awal udah keliatan ngibulnya ini. Gede-gedean kampanye juga di MBG;1,93E+33;;25/01/2026
﻿nan;18/09/2025 23.27;banyak counter argumen kayak gini soal keracunan mbg. seandainya lu keracunan di restoran lu bakal panggil siapa coba? manajer kan bukan yang masak. tapi kan ini negara skalanya lebih gede dari restoran?!?! ya salah siapa coba ngurus negara kayak ngurus warteg;1,97E+33;;25/01/2026
﻿nan;22/08/2025 11.41;Ini informasi menyesatkan karena separuh anggaran dipakai untuk MBG. Sungguh konyol kalau makan dianggap sebagai pendidikan. https://t.co/gNNk0nUaGK;1,96E+33;;25/01/2026
﻿nan;31/03/2025 06.12;Program Makan Bergizi Gratis untuk mempercepat penurunan kasus stunting di Papua. #MakanBergiziGratis #MBGDorongEkonomi #MBGPapua #PapuaViral #ElonMusk #GrandeFratello #DukungSwasembadaPangan;1,91E+34;;25/01/2026
﻿nan;06/10/2025 23.31;Anak-anak kita pantas dapat yang terbaik ️ Terima kasih sudah menghadirkan kebahagiaan lewat MBG!;1,98E+34;;25/01/2026
﻿nan;03/09/2025 20.20;@kompascom Disaat yang bersamaan ada menteri yang meminta guru tidak perlu mengharapkan gaji yang layak demi menjadi nabi kecil. Karena apa? Karena anggaran pendidikan yang 700 triliun mau dipotong setengahnya 350 triliun untuk MBG.;1,96E+33;;25/01/2026
﻿nan;19/03/2025 22.57;Bisa gitu semoga MBG presiden ga antusias seru bgt punya presdien kaya cewe gue tiba tiba ga mood aja.;1,90E+33;;25/01/2026
﻿nan;16/08/2025 11.21;@FazarSR @zanatul_91 Berdasarkan data 2025 jika 335T dialokasikan untuk TPG 341.248 guru non-PNS maka per bulan per guru: Rp81 8 juta. Untuk TPD 204.000 dosen non-PNS: Rp136 8 juta per bulan per dosen. Ini bisa tingkatkan kesejahteraan pendidik secara masif ketimbang MBG.;1,96E+33;;25/01/2026
﻿nan;27/10/2025 14.46;MALANG Badan Gizi Nasional (BGN) melakukan evaluasi menyeluruh terkait dugaan kerac*nan pada program Makan Bergizi Gratis (MBG) di MTs Al Khalifah Kecamatan Kepanjen Kabupaten Malang. Wakil Kepala BGN Sony Sanjaya mengatakan evaluasi dilakukan setiap hari sejak kejadian https://t.co/7J8KzCp3cK;1,98E+34;;25/01/2026
﻿nan;13/10/2025 09.25;please bantu isi atau barter kuesioner penelitian sender tentang program makan bergizi gratis (MBG) kriterianya kayak dibawah ini. bolee reply aja yaa. nanti sender kirim linknya lewat dm makasi gais https://t.co/W0ghxg2MtM;1,98E+34;;25/01/2026
﻿nan;09/01/2025 22.07;Dukungan untuk program MBG bikin ekonomi rakyat daerah lebih sejahtera karena usaha kecil ikutan cuan #MakanBergiziGratis https://t.co/DMQu2V7biF;1,88E+34;;25/01/2026
﻿nan;30/01/2025 15.00;Anggota Komisi IX DPR RI Alifudin mengatakan bahwa usulan serangga menjadi lauk Makan Bergizi Gratis (MBG) perlu dikaji mendalam sebelum diterapkan. Menurut Alifudin usulan itu harus dipertimbangkan dengan cermat agar tidak menimbulkan dampak negatif bagi anak-anak yang https://t.co/T3VJ3UPB4H;1,88E+33;;25/01/2026
﻿nan;03/05/2025 23.07;Program MBG Diusut DPR Komisi IX Soroti Keselamatan Anak dan Dugaan Penyimpangan https://t.co/ehO5WuYm8g;1,92E+33;;25/01/2026
﻿nan;12/05/2025 13.10;@CNNIndonesia Dari sekian kasus keracunan MBG koq ngga berita yang sampe ke jalur hukum ya? Apa ini krn proyek Presiden jadi selesai begitu aja;1,92E+32;;25/01/2026
﻿nan;22/10/2025 01.32;Petugas SPPG slalu jaga kebersihan dapur dengan ketat. Kunjungan puskesmas memastikan alat dan bahan layak. Beginilah Kerja Nyata dmi mkanan bergizi aman dan berkualitas. #LanjutkanMBG Pagiii pendidikan berkualitas MemeNing Dancing ayu eks karyawan ashanty Kabinet Merah Putih https://t.co/Bkc1sByRZ6;1,98E+34;;25/01/2026
﻿nan;09/10/2025 16.31;Kocak emang di era rezim omon-omon Presiden @prabowo. Program MBG nya dari pusat. Pas ada masalah keracunan MBG Pemda yang kena imbasnya. Pada niat ngurus negara dan rakyat kagak sih?.;1,98E+33;;25/01/2026
﻿nan;18/10/2025 22.11;Prabowo Subianto mengakui program Makan Bergizi Gratis (MBG) belum sempurna tapi menilai ada pihak yang membesar-besarkan kasus keracunan seolah program ini gagal padahal tujuannya tetap untuk memenuhi gizi anak-anak Indonesia. https://t.co/Zbt0txXsxX;1,98E+33;;25/01/2026
